emp_id,name,age,gender,department,salary,experience,city,join_date
1532,Eva,150,Femal,Unknown,94728,-1,Bangalore,2022-12-21
4140,Neha,-5,female,Sales,40416,6,Unknown,2022-10-08
1137,Neha,-5,male,Hr,-5000,-1,Kolkata,2024-08-16
1364,Anna,58,female,IT,25163,4,MUMBAI,2022-06-13
407,Bob,150,Femal,IT,61894,18,delhi,2018-02-20
1708,Sam,47,Femal,Sales,115634,20,Bangalore,2018-08-04
3448,Mike,150,MALE,IT,31719,1,Delhi,2020-11-25
1924,Bob,-5,Female,IT,60595,5,delhi,2022-11-03
2283,Bob,150,male,IT,101479,-1,Bangalore,2022-02-07
3634,Neha,43,MALE, finance,71630,17,Mumbai,2016-07-28
1124,Neha,49,FEMALE,Marketing,-5000,14,delhi,2023-01-19
1805,Bob,69,Male,IT ,109244,7,MUMBAI,2020-07-29
1662,Chris,150,female,Finance,32407,9,MUMBAI,2021-10-19
1907,Anna,150,FEMALE,IT,119282,-1,MUMBAI,2020-05-15
806,Anna,-5,male,Hr,91131,13,MUMBAI,2021-02-09
4309,Sara,17,Femal,Finance,-5000,5,Chennai,2019-10-08
3542,Neha,150,Male,Sales,-5000,-1,delhi,2016-11-23
1535,John,-5,MALE,IT ,94134,-1,delhi,2021-12-24
3905,Anna,45,Femal,IT ,-5000,-1,Delhi,2021-02-26
1540,Sara,150,Male,IT ,23843,9,Unknown,2016-03-23
3175,David,150,MALE,HR,-5000,-1,Mumbai,2020-12-28
4366,Chris,150,Female,Marketing,-5000,1,delhi,2023-09-05
358,John,150,male,Marketing,55359,-1,Unknown,2018-12-02
3794,Alice,56,Male,Finance,97286,0,Mumbai,2023-03-14
1229,David,56,Female,Hr,71304,-1,Chennai,2021-05-30
189,Arjun,150,FEMALE,Finance,43744,7,MUMBAI,2021-10-12
1728,Eva,150,Male, finance,42039,-1,Bangalore,2015-03-23
1115,Tom,66,Femal, finance,-5000,-1,delhi,2017-09-06
3847,Lisa,150,FEMALE,Unknown,110489,-1,Kolkata,2019-05-21
3011,Neha,-5,female,IT,-5000,-1,Bangalore,2019-01-22
2490,Tom,39,female,IT ,114968,-1,MUMBAI,2021-02-26
4395,Neha,150,MALE,Marketing,86411,9,delhi,2022-05-06
4482,Neha,56,Femal,Unknown,-5000,-1,delhi,2017-09-11
1264,John,-5,Mle,IT ,-5000,-1,Bangalore,2016-10-13
3347,Mike,150,female,Marketing,-5000,-1,Delhi,2018-12-29
195,Lisa,36,FEMALE,IT,98103,-1,MUMBAI,2020-03-13
1354,John,-5,MALE,Marketing,42572,18,Unknown,2020-01-05
1862,Anna,150,FEMALE,Marketing,-5000,20,Bangalore,2021-04-21
235,Bob,42,FEMALE,Hr,66027,11,Chennai,2022-09-23
40,Lisa,37,male,Hr,-5000,-1,Bangalore,2024-12-02
531,Sam,150,female,Sales,-5000,-1,Bangalore,2015-11-19
824,Eva,25,FEMALE,IT,56014,-1,Chennai,2024-12-03
3775,Tom,150,Femal, finance,-5000,3,delhi,2020-07-24
1831,Mike,150,FEMALE,IT ,-5000,-1,MUMBAI,2015-06-17
663,Rina,36,Female,Unknown,-5000,-1,delhi,2023-06-23
1802,Chris,60,Femal,Finance,82115,17,MUMBAI,2020-02-10
1637,Rina,-5,Femal,HR,38402,-1,delhi,2019-09-30
1367,Neha,32,male, finance,-5000,16,Unknown,2019-05-26
1309,John,150,Male, finance,94844,-1,Bangalore,2015-03-24
1925,David,-5,Mle,IT,-5000,-1,Chennai,2024-03-16
1025,Neha,44,Female,Finance,119691,8,Delhi,2018-06-17
4114,Sara,70,female,Finance,27495,11,MUMBAI,2018-05-04
3001,Alice,150,male,Hr,43029,3,Kolkata,2016-06-26
3862,Sara,-5,Mle, finance,81152,19,Mumbai,2023-01-21
2714,Lisa,53,female,Marketing,45438,16,Kolkata,2017-10-15
3571,Sara,30,Male,Finance,-5000,15,Mumbai,2018-08-06
130,Neha,150,Female,Unknown,99292,-1,Mumbai,2020-01-26
1751,Raj,48,Femal,Finance,109824,-1,Bangalore,2024-03-13
1275,Raj,150,MALE, finance,94344,-1,Bangalore,2022-08-14
3773,Neha,-5,Female,IT,67052,-1,Unknown,2015-01-05
3622,Lisa,150,Female,IT ,45755,-1,delhi,2015-07-29
85,Raj,16,Femal,Hr,-5000,17,Bangalore,2023-05-09
2537,Sara,19,FEMALE,Hr,-5000,12,Bangalore,2022-04-10
390,Tom,150,MALE,Marketing,-5000,-1,Mumbai,2021-01-06
1198,Rina,-5,Female,IT,29898,17,Unknown,2016-12-07
588,Alice,-5,Female,Sales,-5000,12,Mumbai,2021-02-12
2544,Raj,25,Female,Sales,90178,11,Chennai,2015-05-10
1614,Bob,150,Femal,Hr,-5000,-1,Delhi,2017-08-31
4403,Bob,150,Mle,Sales,-5000,19,Unknown,2023-05-27
4181,Lisa,-5,Femal,Unknown,44141,1,delhi,2016-06-14
662,Tom,150,Female,IT,82113,14,MUMBAI,2017-09-15
2204,Sara,66,FEMALE,HR,43632,14,delhi,2015-11-28
903,Bob,-5,female,IT ,-5000,-1,Chennai,2021-12-01
3240,Sara,-5,Female,Finance,-5000,15,Bangalore,2019-12-04
3655,Eva,150,Femal,Finance,75791,-1,MUMBAI,2016-03-12
1102,Arjun,-5,Mle,Hr,48673,-1,Unknown,2017-04-29
3759,Eva,150,Mle,Marketing,26099,4,Kolkata,2022-06-25
3120,Bob,-5,Femal, finance,-5000,13,Bangalore,2015-01-04
2432,Eva,-5,Femal,HR,-5000,5,delhi,2017-01-30
2421,Rina,150,Femal,Hr,-5000,-1,Kolkata,2020-05-16
223,Tom,-5,Femal,Hr,-5000,-1,Delhi,2017-06-05
3092,Rina,16,female,Hr,-5000,19,MUMBAI,2023-03-05
1860,Bob,-5,male,Finance,112660,20,Unknown,2015-08-25
3141,David,54,female,HR,-5000,-1,Chennai,2021-06-29
772,Bob,-5,male,Finance,87313,-1,Mumbai,2020-10-25
1578,John,150,Female,Unknown,-5000,20,Unknown,2018-10-02
3672,Tom,150,Mle,Marketing,-5000,19,delhi,2016-10-22
1105,Eva,47,Female,Marketing,-5000,-1,delhi,2020-10-17
778,Eva,-5,Female,Unknown,-5000,13,Mumbai,2019-07-29
1640,Eva,150,Mle,IT ,-5000,-1,Mumbai,2019-09-11
2500,Neha,-5,Female,HR,95229,16,MUMBAI,2020-12-12
1366,Alice,23,Male,Unknown,-5000,-1,Bangalore,2023-12-02
1407,Eva,40,MALE, finance,35798,-1,delhi,2018-01-01
301,Alice,150,Male,Sales,82419,-1,Kolkata,2019-03-02
4227,David,48,FEMALE, finance,50725,-1,Kolkata,2023-03-20
1785,Sam,-5,FEMALE,HR,-5000,2,delhi,2021-04-03
547,Tom,-5,Femal,Finance,33932,-1,Delhi,2016-05-12
4441,Arjun,150,female,IT ,53843,-1,delhi,2017-08-15
769,David,40,Male,Sales,-5000,-1,delhi,2023-09-11
378,Neha,150,female,IT ,-5000,-1,Delhi,2021-04-22
1441,Eva,-5,MALE,IT ,105308,-1,Mumbai,2015-09-30
1690,Mike,-5,MALE, finance,79352,15,Mumbai,2020-05-15
1855,Lisa,150,male,Marketing,37380,20,Kolkata,2016-01-21
4303,Rina,67,Femal,Sales,44225,-1,Kolkata,2015-03-01
772,Eva,-5,female,Marketing,-5000,-1,Chennai,2022-07-04
253,Raj,-5,MALE,IT ,-5000,-1,delhi,2022-11-13
745,Eva,150,Femal,HR,-5000,8,Kolkata,2016-02-27
2531,Anna,38,Female,Sales,81270,-1,Chennai,2018-05-14
2661,Bob,150,Male,Hr,-5000,2,Delhi,2022-03-18
1636,David,-5,female,Finance,118218,1,Bangalore,2020-05-21
3132,Arjun,150,Femal,Finance,-5000,7,MUMBAI,2016-01-18
2049,Bob,69,MALE,IT,101410,9,Kolkata,2022-05-01
1219,Lisa,-5,Femal,Finance,87159,-1,Bangalore,2017-04-05
2457,Rina,-5,MALE,Unknown,68618,-1,MUMBAI,2021-11-12
2085,Alice,-5,FEMALE,Marketing,-5000,7,MUMBAI,2021-12-15
1095,David,37,Mle,Marketing,-5000,-1,Chennai,2023-07-07
4285,Sara,-5,Mle,IT,-5000,-1,Kolkata,2018-08-31
1717,David,54,Mle, finance,63009,-1,Mumbai,2024-01-01
4285,Mike,16,FEMALE,Marketing,-5000,-1,Kolkata,2023-04-18
3293,Arjun,-5,Femal,Unknown,-5000,14,MUMBAI,2022-11-10
873,Chris,150,Male, finance,96577,-1,Unknown,2015-12-03
662,John,64,female,Unknown,-5000,-1,delhi,2019-09-12
3541,David,150,FEMALE,HR,-5000,0,MUMBAI,2020-07-05
2397,Tom,150,male,Sales,57235,-1,delhi,2015-03-18
2280,David,64,FEMALE, finance,73546,-1,Kolkata,2015-07-06
1112,Tom,150,Femal,HR,81817,-1,Mumbai,2018-05-16
273,Sam,37,MALE,Hr,-5000,13,MUMBAI,2024-10-22
2465,Bob,-5,MALE,Hr,-5000,18,MUMBAI,2024-08-21
425,Arjun,-5,FEMALE,Sales,22483,0,Chennai,2019-12-05
4500,Arjun,-5,Female,Sales,-5000,-1,Chennai,2024-09-26
4012,Chris,150,Femal,Unknown,26392,-1,MUMBAI,2016-08-23
423,Mike,-5,MALE,Marketing,-5000,-1,MUMBAI,2020-09-14
3093,Rina,30,Female,Finance,45713,-1,MUMBAI,2015-12-30
3906,Alice,44,Female,Unknown,-5000,-1,Unknown,2024-12-08
3507,Raj,-5,male, finance,-5000,-1,Delhi,2020-09-17
4001,Anna,-5,FEMALE,Marketing,-5000,20,Kolkata,2024-05-30
4116,David,150,FEMALE,Sales,-5000,8,Bangalore,2020-05-04
3190,Chris,150,Mle,Marketing,-5000,4,Unknown,2019-09-22
3828,Sara,-5,Mle,IT ,-5000,2,delhi,2023-06-17
3860,Mike,57,Male,IT,24236,-1,Delhi,2023-12-06
3351,Sara,-5,male,Sales,-5000,-1,Bangalore,2020-11-21
2733,Neha,39,FEMALE,Finance,46251,-1,Delhi,2022-01-29
111,Alice,-5,Male,HR,29193,-1,delhi,2024-03-31
3453,Bob,150,Femal,IT ,30531,17,delhi,2020-08-19
1762,Chris,-5,Femal, finance,-5000,-1,Unknown,2019-10-08
762,Neha,-5,Male,Marketing,-5000,-1,MUMBAI,2022-07-12
3141,Sam,150,Male,IT ,113325,-1,delhi,2021-09-25
3072,John,150,Female,Marketing,114152,7,Delhi,2023-03-10
1479,Raj,-5,female,IT,-5000,15,MUMBAI,2016-12-16
1275,Bob,32,FEMALE,HR,48348,-1,MUMBAI,2015-05-13
2526,Anna,-5,MALE,Sales,92320,-1,delhi,2016-11-17
2140,Chris,-5,male,IT,-5000,-1,Kolkata,2016-02-27
137,Raj,62,Mle,Sales,66838,-1,MUMBAI,2018-06-24
4071,Anna,35,MALE,HR,-5000,2,Delhi,2016-08-01
2911,Sara,-5,Femal,IT ,90059,11,delhi,2022-02-25
1375,Eva,150,FEMALE,IT ,101607,-1,Mumbai,2016-11-30
3073,David,150,Female, finance,-5000,19,Bangalore,2021-01-12
1684,Eva,53,female,Hr,119903,17,Delhi,2017-03-14
4366,Bob,-5,Femal,Sales,53962,19,Kolkata,2016-10-05
843,Sara,-5,MALE,IT,97021,5,delhi,2016-09-25
3869,Mike,34,Female,Marketing,-5000,2,Bangalore,2015-12-10
2723,Sara,39,Male,HR,62038,1,Delhi,2024-01-25
2518,Lisa,-5,Mle,Hr,31527,-1,delhi,2021-11-19
4498,Lisa,-5,FEMALE,Unknown,-5000,-1,delhi,2024-12-09
2487,Eva,150,male,HR,-5000,-1,delhi,2016-09-17
452,Neha,150,Female,HR,-5000,-1,MUMBAI,2022-09-27
765,John,150,male,Finance,-5000,4,MUMBAI,2021-01-02
1159,Neha,150,male,Finance,110048,-1,delhi,2022-02-26
3295,Raj,-5,Femal,Finance,23994,-1,Unknown,2021-06-04
708,John,-5,MALE,Finance,-5000,15,Chennai,2021-03-07
3735,Alice,61,male,Finance,23998,-1,Kolkata,2021-04-08
2783,Anna,63,female,Sales,-5000,3,delhi,2015-12-28
2419,David,150,Male,IT ,108721,-1,Delhi,2024-01-15
3114,Alice,150,Male,Finance,-5000,-1,delhi,2024-07-02
2462,Anna,-5,Femal,IT ,25460,8,delhi,2019-11-20
3213,Tom,29,Female, finance,-5000,13,Bangalore,2020-10-09
4032,Chris,-5,FEMALE, finance,111390,2,MUMBAI,2022-05-23
430,Neha,57,male,IT,31558,-1,Delhi,2018-02-18
3949,Tom,-5,Female,IT,48091,-1,Mumbai,2023-07-10
2101,David,62,male,Marketing,60375,18,Kolkata,2020-02-26
392,Sara,-5,Mle,Finance,93504,-1,Mumbai,2023-04-01
3350,Anna,150,Male,IT ,115513,-1,Unknown,2015-02-02
2096,Arjun,150,Femal,IT ,69807,18,delhi,2023-09-07
4382,Raj,150,male,Hr,20211,16,Chennai,2017-10-02
3060,Mike,-5,FEMALE, finance,-5000,-1,MUMBAI,2022-03-02
4057,John,-5,female,IT ,92307,-1,Kolkata,2021-06-11
2667,Anna,37,Female,Sales,66846,-1,delhi,2018-11-12
2702,Raj,150,Mle,Marketing,-5000,8,Mumbai,2022-11-30
2385,Arjun,59,Femal,Unknown,62366,20,Unknown,2019-10-05
2107,David,-5,Femal,IT ,61719,-1,Kolkata,2024-12-11
915,Arjun,150,Femal,Sales,114715,1,delhi,2023-04-05
4132,Raj,19,Femal,Sales,24933,-1,Chennai,2016-12-07
2301,Sam,150,female,Hr,117662,9,Unknown,2019-04-12
3361,Alice,150,female, finance,105839,2,Kolkata,2015-02-03
1672,Mike,150,Male,HR,63731,14,delhi,2023-11-29
4318,Arjun,150,Mle,HR,-5000,-1,MUMBAI,2024-11-16
130,Sara,150,male, finance,-5000,-1,MUMBAI,2022-02-05
1129,Anna,24,FEMALE,Sales,-5000,19,Mumbai,2021-09-20
1255,Sara,-5,male,Hr,67766,5,delhi,2018-08-07
1782,Rina,150,Mle,Unknown,-5000,17,Mumbai,2016-10-12
3165,Raj,-5,MALE,IT ,-5000,-1,Kolkata,2023-05-24
3240,John,150,Male,Unknown,65009,18,Mumbai,2020-02-12
3959,Sara,39,male,Marketing,59182,9,delhi,2017-04-23
822,Neha,150,male,Hr,119527,-1,Unknown,2018-01-19
3605,Chris,-5,Femal,IT ,96329,15,delhi,2018-08-28
2483,Tom,150,MALE,Marketing,-5000,-1,Unknown,2016-02-22
2755,Neha,150,male,Finance,115148,-1,Delhi,2020-06-17
3318,Rina,35,FEMALE,Sales,-5000,14,Delhi,2022-06-12
392,Eva,-5,female,Unknown,79618,-1,Bangalore,2022-06-09
588,Tom,150,Mle,Finance,-5000,-1,delhi,2019-07-02
2086,Eva,-5,female,Unknown,60503,-1,delhi,2020-03-30
1754,David,25,male,Hr,-5000,11,delhi,2020-06-13
2470,Anna,150,Female, finance,72750,-1,Mumbai,2023-09-17
1585,Neha,26,MALE,Marketing,78201,9,Unknown,2016-02-21
2062,Arjun,150,Mle,HR,-5000,-1,Bangalore,2018-04-06
1020,Sara,-5,FEMALE,IT,87921,-1,delhi,2023-01-03
3297,Alice,-5,Male,Sales,-5000,3,Mumbai,2020-02-28
2851,John,58,Female,Unknown,118265,-1,Kolkata,2021-06-11
274,Anna,-5,male,Hr,-5000,-1,Chennai,2016-03-25
2992,Rina,150,Femal,Unknown,72665,11,MUMBAI,2020-06-16
1968,Sara,-5,Femal,IT,84100,14,Chennai,2020-12-27
4411,Mike,33,MALE,Sales,65273,6,Mumbai,2018-01-19
1553,Alice,-5,female,Finance,-5000,19,MUMBAI,2019-07-18
1844,David,150,Femal,Unknown,-5000,16,Bangalore,2022-11-21
91,Alice,150,MALE,IT ,-5000,11,MUMBAI,2024-03-30
207,Raj,-5,male, finance,-5000,-1,Mumbai,2016-08-02
4150,Arjun,150,Female,HR,36548,6,Mumbai,2017-12-16
1364,David,-5,Female,HR,-5000,20,delhi,2024-01-31
2508,Arjun,-5,Mle,Marketing,-5000,-1,Bangalore,2017-01-10
3071,David,-5,Female,HR,88258,-1,Mumbai,2017-05-25
3130,Chris,150,Male,IT ,38924,6,Bangalore,2019-12-26
3514,Lisa,65,female,Unknown,-5000,12,Chennai,2015-04-25
611,Tom,150,MALE,Sales,-5000,8,Mumbai,2016-03-31
1513,Chris,150,MALE, finance,21496,-1,MUMBAI,2018-04-07
3840,Anna,150,Male, finance,-5000,13,Bangalore,2023-09-12
3810,Arjun,150,FEMALE,IT,-5000,-1,Mumbai,2022-02-20
3409,Raj,-5,male,IT,-5000,17,Kolkata,2016-02-26
4105,Arjun,150,MALE,IT,49646,-1,delhi,2023-12-04
3282,Tom,-5,Mle,Marketing,34311,12,delhi,2023-01-19
1890,John,-5,Male,Unknown,104564,-1,Chennai,2018-10-09
938,Chris,59,Female,Hr,-5000,17,Bangalore,2019-06-15
4464,Sam,-5,Mle,IT,-5000,5,delhi,2017-10-07
549,Rina,-5,male,IT ,-5000,0,Chennai,2016-04-08
3469,John,150,Mle,IT ,56221,4,Bangalore,2023-08-31
3016,Rina,150,female,Sales,109449,-1,delhi,2020-01-12
1961,David,70,Mle,Marketing,-5000,12,delhi,2016-05-15
213,Raj,63,female,IT,31590,17,Bangalore,2015-12-22
2707,Sara,150,Mle,IT,-5000,-1,Mumbai,2020-07-11
4039,Bob,-5,Male,Sales,-5000,-1,Delhi,2021-06-05
2486,Bob,-5,Femal,IT,63248,-1,Bangalore,2023-07-14
2628,Mike,-5,Femal,Hr,53930,-1,MUMBAI,2020-02-17
3808,Neha,70,Male, finance,56675,-1,Unknown,2022-08-02
1911,Bob,-5,MALE,IT,49838,-1,MUMBAI,2023-05-24
3697,David,-5,female,IT ,35245,-1,Delhi,2021-07-30
2487,Chris,62,Female,Hr,-5000,12,delhi,2024-06-23
2372,Raj,46,Mle,IT ,-5000,-1,Mumbai,2016-03-06
881,Alice,150,Mle, finance,-5000,-1,delhi,2019-09-10
2797,Chris,150,Mle,Finance,-5000,18,Kolkata,2020-09-07
2768,Tom,59,MALE,IT,-5000,-1,MUMBAI,2015-02-16
3555,Arjun,150,male, finance,28870,16,MUMBAI,2023-10-08
4489,Anna,150,Mle,Unknown,-5000,-1,Unknown,2015-06-17
1681,Neha,-5,MALE,Unknown,81398,14,Mumbai,2015-08-14
3587,Rina,38,male,Hr,-5000,5,Delhi,2019-07-25
4421,Raj,34,male,Sales,45243,1,Bangalore,2021-12-01
1883,Tom,-5,Male, finance,112847,-1,Bangalore,2022-08-17
19,Arjun,-5,male,Sales,-5000,-1,delhi,2023-09-24
1152,Lisa,21,FEMALE,Sales,83228,-1,Kolkata,2017-11-05
4351,David,150,Mle,IT ,52166,3,Kolkata,2016-11-13
2967,Sara,35,Male,IT ,-5000,-1,Chennai,2019-02-04
2729,John,150,Femal,Hr,-5000,-1,Delhi,2022-08-12
1479,Alice,150,male,Finance,36035,-1,Delhi,2016-01-17
2671,Arjun,42,male,Hr,-5000,-1,Bangalore,2024-04-07
625,Tom,67,female,IT ,73568,18,Unknown,2022-06-23
3214,Lisa,35,Femal,IT,50730,5,Unknown,2015-01-19
159,David,150,Male,Finance,-5000,-1,Mumbai,2016-09-06
174,Sam,59,Male,HR,-5000,-1,delhi,2018-01-17
548,Arjun,150,Mle,Finance,106317,-1,MUMBAI,2019-08-28
1079,Chris,150,Male,HR,66597,-1,Kolkata,2018-02-03
1400,Alice,150,Femal,IT,-5000,9,Bangalore,2015-02-24
3052,Anna,25,MALE, finance,90111,13,Mumbai,2024-09-10
2127,David,150,male,Sales,-5000,15,Kolkata,2023-04-26
4355,David,150,Female,Unknown,20913,11,Mumbai,2021-05-05
3542,Anna,-5,male,IT,100927,11,Chennai,2015-07-09
977,Sam,150,FEMALE,Finance,51231,-1,Delhi,2024-04-28
2201,Mike,-5,FEMALE,Hr,41171,-1,delhi,2024-02-03
1024,Bob,43,Mle,HR,57017,-1,delhi,2024-04-24
3765,Lisa,60,female,Finance,-5000,-1,Chennai,2019-04-28
1068,Sara,54,MALE,HR,-5000,-1,Unknown,2017-08-23
3558,Chris,46,female,Marketing,-5000,-1,Kolkata,2021-12-25
3789,Anna,150,Femal,IT ,82462,-1,Kolkata,2017-07-01
4248,Alice,69,Male,Sales,55417,-1,Chennai,2018-04-15
3858,Neha,150,Male,IT,-5000,0,MUMBAI,2022-11-03
2903,Anna,-5,Femal,Finance,57746,-1,Chennai,2016-05-30
2999,Tom,54,Male,Sales,74079,1,Kolkata,2024-04-23
481,Eva,-5,male,Unknown,51683,-1,Chennai,2024-03-11
1494,Arjun,35,female,Unknown,-5000,18,Delhi,2022-02-10
539,Tom,150,MALE,Sales,-5000,-1,Chennai,2016-10-08
4414,Rina,150,FEMALE, finance,-5000,-1,Mumbai,2018-12-16
2042,John,66,male, finance,-5000,14,MUMBAI,2018-08-21
87,Alice,62,male,IT,95320,20,MUMBAI,2018-05-16
3714,Neha,150,female,Marketing,-5000,-1,Bangalore,2024-06-10
2662,David,150,Male,Marketing,43073,-1,Unknown,2021-09-18
1177,Alice,-5,Mle,IT ,55080,19,Kolkata,2017-08-04
3279,John,-5,MALE,Finance,-5000,-1,Bangalore,2018-10-01
3742,Mike,150,Female,Sales,52279,15,Kolkata,2018-10-26
2037,Mike,19,MALE, finance,60661,5,Kolkata,2023-07-03
3897,Tom,150,FEMALE,Sales,-5000,5,Bangalore,2017-07-31
2842,Alice,36,Femal,IT,36451,-1,Mumbai,2024-03-08
233,Anna,61,FEMALE,IT ,-5000,-1,Delhi,2018-01-24
1245,Sam,150,female,IT ,-5000,2,Chennai,2019-03-01
3050,Bob,-5,MALE,Hr,-5000,16,Mumbai,2024-06-20
2044,Sara,-5,MALE,Marketing,-5000,-1,Mumbai,2018-09-26
4074,David,-5,Female, finance,76654,5,Kolkata,2019-08-05
2016,John,-5,Female, finance,37580,-1,MUMBAI,2017-08-30
2589,Sam,16,Mle, finance,-5000,-1,Chennai,2015-08-13
2576,Arjun,-5,Femal,Unknown,80369,9,Bangalore,2022-10-08
3461,John,48,Male,HR,25784,-1,Mumbai,2024-07-11
411,Mike,54,Mle,Hr,88740,17,Delhi,2018-02-25
3201,Eva,40,Female, finance,-5000,-1,Mumbai,2020-11-30
2894,Neha,54,FEMALE,IT,-5000,-1,Chennai,2019-04-07
3921,Raj,49,Male,Unknown,-5000,5,Mumbai,2022-07-20
2379,Chris,150,MALE,Unknown,-5000,-1,Delhi,2020-03-24
4226,Rina,150,Male,Hr,49090,-1,delhi,2016-02-27
2092,Sara,150,MALE, finance,80483,-1,Unknown,2017-12-15
290,Neha,150,Femal,Unknown,68834,-1,Unknown,2016-02-18
689,Neha,-5,Femal,IT,-5000,12,Kolkata,2017-10-16
733,Alice,150,Mle,Sales,97145,0,Chennai,2018-12-02
4336,Sara,-5,MALE,Sales,-5000,15,Delhi,2022-08-05
1639,Eva,-5,Mle,HR,97581,13,delhi,2018-03-05
4486,Anna,59,Male,HR,-5000,1,delhi,2024-03-04
2377,David,36,Male,IT ,58769,16,Bangalore,2021-05-15
4064,Arjun,-5,MALE,Hr,-5000,-1,MUMBAI,2016-02-03
3210,Mike,16,female,Sales,88963,1,Delhi,2021-07-04
652,Lisa,-5,male,Marketing,101062,-1,Kolkata,2016-03-11
3586,Neha,-5,Femal, finance,-5000,-1,Mumbai,2020-11-07
3094,Raj,-5,male,Unknown,-5000,1,Chennai,2016-06-05
2047,Alice,24,female,IT,-5000,-1,Mumbai,2017-01-25
2945,Bob,-5,Male,Marketing,33407,16,delhi,2015-10-12
3382,Arjun,43,Female,Finance,48509,-1,Kolkata,2020-06-13
276,Arjun,67,Femal,HR,62779,-1,delhi,2024-04-19
2309,Lisa,35,Male,Finance,-5000,17,Kolkata,2021-01-07
4459,Arjun,150,Female,Sales,80488,14,Kolkata,2019-02-12
341,Rina,20,Male,Finance,-5000,20,Kolkata,2023-11-02
996,Rina,150,Femal,IT,70231,-1,Unknown,2023-10-11
758,Eva,69,male,IT ,69593,-1,MUMBAI,2021-04-13
1732,Lisa,20,MALE,Marketing,-5000,2,Mumbai,2020-10-13
850,Eva,150,Female,Marketing,-5000,2,Chennai,2018-07-13
949,Chris,150,Male,Marketing,-5000,-1,MUMBAI,2015-01-06
2252,Alice,-5,Mle,HR,-5000,16,Mumbai,2015-03-31
1622,Eva,-5,Femal,Marketing,-5000,4,Unknown,2018-09-05
3870,Tom,66,Mle,Marketing,23581,-1,Kolkata,2017-11-23
4303,Chris,150,MALE,Sales,99751,-1,Kolkata,2015-12-31
1523,Arjun,35,Male, finance,22217,-1,Unknown,2018-12-07
1915,Bob,150,Male,IT ,-5000,7,Delhi,2015-11-29
220,Arjun,-5,female, finance,32402,10,MUMBAI,2015-06-03
3183,Lisa,17,female,Unknown,-5000,-1,MUMBAI,2023-09-09
4251,Tom,-5,Female,Unknown,21588,12,Delhi,2015-08-08
3736,Chris,16,Mle,Unknown,-5000,-1,Bangalore,2024-01-27
1655,Alice,150,Female,HR,-5000,-1,Delhi,2015-05-30
2278,John,26,female,Marketing,58499,-1,MUMBAI,2020-01-08
2289,Rina,30,female, finance,-5000,11,Bangalore,2021-05-13
893,Anna,150,Male,Sales,115275,11,Delhi,2024-10-29
454,Lisa,150,male, finance,-5000,11,MUMBAI,2023-01-18
915,Anna,-5,MALE,HR,79563,-1,MUMBAI,2022-10-15
1268,Tom,-5,male,Sales,-5000,-1,delhi,2022-06-01
1996,Sam,150,Femal,Hr,79406,8,Bangalore,2018-01-25
1645,Eva,-5,Femal,Unknown,-5000,-1,delhi,2021-04-09
830,Anna,-5,Mle,Finance,35524,12,delhi,2015-04-11
3222,Mike,-5,Femal,Marketing,72513,-1,Delhi,2016-02-21
2425,David,-5,Male,Sales,98551,8,Unknown,2022-10-20
812,Arjun,150,male,IT ,62225,19,delhi,2015-04-08
1423,Arjun,19,Male,HR,34560,-1,MUMBAI,2015-10-30
3402,Bob,150,Mle,Sales,-5000,8,Chennai,2015-12-26
1893,John,150,male,Sales,-5000,12,MUMBAI,2020-05-12
1048,Mike,59,Female,IT,-5000,16,Unknown,2022-08-01
3820,Rina,-5,FEMALE,IT ,-5000,2,Chennai,2015-10-22
4345,Sam,24,Femal,Sales,118389,-1,Kolkata,2016-05-12
3938,Arjun,150,MALE,IT,40387,-1,Mumbai,2022-09-28
3575,Rina,150,MALE,IT ,102008,-1,MUMBAI,2018-01-26
123,Rina,25,Female,Sales,106322,10,Chennai,2024-12-06
3296,Chris,22,Femal,Sales,-5000,-1,Chennai,2017-02-02
2565,Raj,-5,female,Marketing,-5000,-1,MUMBAI,2020-09-08
926,Eva,-5,MALE,Sales,-5000,8,Delhi,2018-08-05
4094,Anna,-5,FEMALE,IT ,97834,-1,Chennai,2023-09-30
3945,Anna,55,male,IT ,95645,4,Kolkata,2019-05-18
1929,Chris,26,Femal,Finance,-5000,12,Bangalore,2016-08-20
1559,David,-5,Female,Hr,20879,-1,delhi,2022-05-18
4012,Chris,65,Mle,Sales,-5000,-1,delhi,2015-10-04
1197,Tom,-5,female,HR,29632,15,MUMBAI,2020-02-11
98,Mike,150,Femal,Finance,-5000,-1,MUMBAI,2016-03-02
848,Raj,150,female,Finance,46907,0,Delhi,2019-01-20
3260,Rina,150,male,Finance,-5000,20,Unknown,2017-07-03
1404,Eva,-5,MALE,HR,-5000,-1,delhi,2023-07-21
2381,Sara,25,Male,Unknown,37528,-1,Delhi,2021-03-04
2417,Sam,-5,female,HR,77259,-1,Bangalore,2022-01-21
3241,David,20,FEMALE,IT ,63518,0,delhi,2024-12-03
662,Alice,48,female,Hr,53545,-1,Chennai,2017-05-01
391,John,-5,Male,Unknown,37647,-1,Delhi,2016-09-20
4334,Rina,150,MALE,Marketing,109496,-1,Bangalore,2020-02-15
2711,Mike,52,Femal,Finance,93433,19,MUMBAI,2022-12-15
3248,Rina,-5,Femal, finance,-5000,9,Bangalore,2017-04-25
